<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
515, 510398, 585232, 524972, 531719, 590264, 548517
516, 734050, 771291, 708973, 781848, 981956, 795623
517, 964755, 805069, 678018, 552940, 544834, 709123
518, 606723, 489533, 778487, 903545, 709656, 697588
519, 661851, 671557, 697656, 828825, 737871, 719552
520, 841243, 843693, 639229, 1026401, 662654, 802644
521, 1945689, 554056, 848268, 711124, 789749, 969777
522, 841089, 770383, 868160, 659048, 545220, 736780
523, 837353, 878556, 816641, 891731, 660805, 817017
524, 568255, 893922, 733735, 809760, 925047, 786143
525, 889563, 760203, 753332, 813757, 686166, 780604
526, 697317, 634918, 612675, 626273, 581078, 630452
527, 876867, 863211, 750256, 811501, 860545, 832476
528, 897266, 530274, 902146, 916307, 24901243, 5629447
529, 2527067, 2329254, 744013, 845682, 1415501, 1572303
530, 727548, 751158, 825457, 695877, 575482, 715104
531, 559542, 579359, 563892, 605371, 607811, 583195
532, 601877, 629997, 606577, 674929, 521715, 607019
533, 602244, 608012, 553580, 641785, 616895, 604503
534, 808398, 956107, 687944, 671055, 646861, 754073
535, 734514, 752166, 842820, 944910, 629585, 780799
536, 667543, 638976, 596634, 569331, 723161, 639129
537, 544694, 631876, 787424, 707311, 628968, 660054
538, 1666035, 970015, 786822, 950214, 606812, 995979
539, 730045, 610774, 913946, 689856, 600961, 709116
540, 574988, 547467, 664984, 587398, 547669, 584501
541, 566588, 674906, 541318, 743793, 658978, 637116
542, 609405, 588293, 900762, 999077, 583031, 736113
543, 557884, 590171, 595976, 553518, 541929, 567895
544, 873695, 614110, 548764, 550925, 546342, 626767
545, 551790, 763922, 685129, 554336, 589065, 628848
546, 640502, 558082, 552786, 549031, 549227, 569925
547, 707026, 630968, 701412, 591587, 577558, 641710
548, 596864, 632686, 561657, 557701, 554562, 580694
549, 615906, 588870, 673043, 608923, 828255, 662999
550, 571616, 541653, 546355, 536795, 630957, 565475
551, 540805, 536511, 592226, 548378, 633753, 570334
552, 613989, 589611, 544707, 544038, 549145, 568298
553, 544654, 549130, 1441801, 623665, 548786, 741607
554, 550706, 545611, 546629, 546008, 543879, 546566
555, 550131, 674021, 659009, 588053, 746061, 643455
556, 604826, 552646, 580421, 556196, 732605, 605338
557, 559592, 553846, 725880, 554811, 553360, 589497
558, 561337, 556308, 557048, 555531, 555878, 557220
559, 559423, 558360, 556977, 557813, 557059, 557926
560, 564318, 559303, 646696, 575573, 564805, 582139
561, 682504, 573430, 668609, 564181, 568455, 611435
562, 673039, 565522, 675875, 575401, 631595, 624286
563, 634409, 623996, 577974, 569577, 570731, 595337
564, 661022, 568704, 588150, 571469, 574949, 592858
565, 607174, 582611, 604674, 582173, 577055, 590737
566, 671962, 584282, 577622, 576580, 580603, 598209
567, 577538, 581599, 581175, 1327392, 579294, 729399
568, 667873, 582643, 600686, 582905, 583615, 603544
569, 584041, 581656, 756118, 589163, 584089, 619013
570, 589444, 586569, 641616, 597794, 664679, 616020
571, 652562, 590505, 587388, 593346, 585501, 601860
572, 594318, 592419, 585635, 587574, 586124, 589214
573, 592861, 595093, 590117, 591528, 616044, 597128
574, 598641, 597913, 632663, 599298, 600041, 605711
575, 594955, 606447, 610889, 594064, 645060, 610283
576, 636376, 605767, 680620, 602315, 611999, 627415
577, 602725, 645702, 605040, 601093, 603880, 611688
578, 602062, 602349, 602727, 600878, 603475, 602298
579, 664332, 608913, 610134, 609786, 607118, 620056
580, 694492, 655256, 727125, 653028, 608150, 667610
581, 614959, 612455, 643505, 615661, 663569, 630029
582, 628908, 730386, 630162, 623707, 621775, 646987
583, 624169, 747994, 628331, 692997, 1222503, 783198
584, 664034, 652532, 627815, 622677, 624519, 638315
585, 669656, 628562, 624164, 623326, 620081, 633157
586, 633687, 638076, 679155, 927141, 854319, 746475
587, 864754, 692867, 664838, 876920, 734451, 766766
588, 686642, 676357, 699437, 670758, 672441, 681127
589, 686355, 654986, 661449, 692568, 685982, 676268
590, 691390, 704630, 696267, 1015571, 996590, 820889
591, 794895, 725924, 717420, 784574, 669192, 738401
592, 742072, 781368, 669388, 700792, 699852, 718694
593, 687487, 715658, 667343, 703549, 718643, 698536
594, 760001, 768037, 739394, 695615, 742220, 741053
595, 1039160, 865828, 709207, 677406, 721520, 802624
596, 856786, 826062, 750603, 736390, 696778, 773323
597, 734104, 739130, 703196, 704250, 753443, 726824
598, 765347, 782524, 772539, 1050127, 1315338, 937175
599, 733379, 695390, 733955, 789399, 874741, 765372
600, 1032230, 986138, 1022946, 889103, 727037, 931490
601, 784363, 782287, 961864, 1030425, 1683009, 1048389
602, 1062675, 991280, 998589, 987599, 1243534, 1056735
603, 1142141, 1022759, 934398, 1015290, 916824, 1006282
604, 1061440, 1010830, 1046995, 1298726, 984999, 1080598
605, 1630115, 1175877, 1356795, 1255453, 984124, 1280472
606, 1009503, 927190, 1064948, 1000757, 905452, 981570
607, 1206234, 1228456, 973640, 902493, 989540, 1060072
608, 947784, 1057338, 971383, 1032620, 738900, 949605
609, 923261, 929703, 1088570, 942123, 1137819, 1004295
610, 974955, 1101183, 1104037, 878626, 970511, 1005862
611, 980242, 927945, 1011418, 911273, 765313, 919238
612, 789513, 907498, 797141, 956374, 912821, 872669
613, 791222, 728831, 904776, 1127688, 895951, 889693
614, 707947, 938872, 752532, 783554, 746606, 785902
615, 736867, 718026, 704251, 1665086, 943402, 953526
616, 977724, 869023, 816534, 813967, 731131, 841675
617, 911070, 922109, 822051, 911520, 815778, 876505
618, 761405, 812521, 786792, 749155, 710813, 764137
619, 708998, 746679, 812388, 852829, 905126, 805204
620, 731305, 715132, 787006, 795201, 1061008, 817930
621, 729393, 756087, 724666, 727939, 720937, 731804
622, 732308, 751870, 715263, 717419, 722119, 727795
623, 716617, 962503, 826291, 729068, 727555, 792406
624, 781872, 719834, 725720, 717100, 1006515, 790208
625, 1000110, 865591, 751438, 807705, 723046, 829578
626, 730279, 742854, 725642, 726052, 733216, 731608
627, 726299, 744822, 728794, 726384, 728527, 730965
628, 731450, 729210, 732767, 727256, 731521, 730440
629, 1090647, 887737, 939771, 757785, 748621, 884912
630, 822321, 792558, 806075, 839280, 775536, 807154
631, 793896, 1611286, 792635, 815336, 863928, 975416
632, 770450, 1062327, 1074914, 872109, 765078, 908975
633, 757563, 764607, 752341, 820870, 775559, 774188
634, 789945, 780921, 766621, 749525, 746746, 766751
635, 762446, 781749, 768789, 836943, 862752, 802535
636, 1003267, 1046928, 881312, 780135, 834083, 909145
637, 759559, 801420, 812533, 802772, 897049, 814666
638, 784253, 757741, 834011, 883642, 798948, 811719
639, 764766, 802225, 859600, 1151892, 1193091, 954314
640, 945945, 949695, 883165, 841424, 780658, 880177
641, 771803, 1039035, 797083, 766640, 803747, 835661
642, 990070, 774840, 966551, 1312743, 1951682, 1199177
643, 1370431, 1390353, 1276836, 1614485, 1467388, 1423898
644, 1393452, 1425843, 1356062, 1392624, 1352919, 1384180
645, 1518277, 1363283, 20483436, 1048256, 874186, 5057487
646, 860659, 795746, 824565, 819077, 786304, 817270
647, 969426, 988177, 1090835, 1315901, 1108269, 1094521
648, 830678, 835127, 912072, 1078183, 1104832, 952178
649, 834220, 1056560, 1316395, 916741, 1175267, 1059836
650, 939781, 1105275, 1447206, 1333311, 977515, 1160617
651, 893097, 1183953, 1065818, 932725, 921527, 999424
652, 975646, 948328, 832867, 1445116, 973163, 1035024
653, 867574, 934435, 1035341, 919392, 803673, 912083
654, 803058, 798618, 799619, 804871, 887145, 818662
655, 837600, 809227, 806667, 799668, 883253, 827283
656, 1014938, 827028, 804537, 805652, 867829, 863996
657, 953716, 1121964, 811711, 820716, 959094, 933440
658, 822719, 812279, 810081, 852715, 815310, 822620
659, 872052, 830289, 870160, 845923, 849560, 853596
660, 815942, 814987, 817381, 938846, 845162, 846463
661, 828816, 956585, 871793, 974790, 1592284, 1044853
662, 842962, 969852, 894158, 978267, 1045528, 946153
663, 853113, 888467, 969915, 830061, 845818, 877474
664, 932361, 855315, 894329, 951824, 891411, 905048
665, 899513, 884553, 972844, 1005845, 853020, 923155
666, 830137, 864684, 871173, 908246, 959344, 886716
667, 845712, 842515, 1049437, 1046060, 884653, 933675
668, 911507, 1082596, 910713, 1290216, 1182302, 1075466
669, 1049673, 852140, 847211, 870768, 900778, 904114
670, 866841, 849567, 842952, 849112, 1289181, 939530
671, 910030, 847681, 868852, 957343, 996253, 916031
672, 862948, 849594, 893807, 911113, 881763, 879845
673, 854092, 879227, 1566131, 1230263, 1105056, 1126953
674, 860501, 856267, 967244, 1027298, 1174758, 977213
675, 912387, 853578, 855565, 872998, 973105, 893526
676, 877734, 855369, 1032593, 1190422, 1092528, 1009729
677, 893536, 1264834, 1494390, 994559, 860954, 1101654
678, 863856, 965319, 1125967, 919956, 906530, 956325
679, 871054, 862561, 865675, 863707, 864348, 865469
680, 870657, 893857, 1651981, 885645, 906100, 1041648
681, 1024403, 875220, 880879, 878469, 903818, 912557
682, 876288, 966392, 872882, 880072, 873373, 893801
683, 898576, 978515, 879356, 893719, 882473, 906527
684, 883335, 881055, 880968, 879035, 883200, 881518
685, 885119, 1076998, 1169091, 1011567, 889086, 1006372
686, 884230, 899238, 883611, 883545, 883395, 886803
687, 963242, 947478, 1315434, 907793, 895744, 1005938
688, 1053908, 1002011, 930858, 896676, 961444, 968979
689, 897424, 932198, 906699, 936818, 920095, 918646
690, 957673, 950209, 906198, 1054466, 998549, 973419
691, 919624, 988483, 922605, 963753, 1031988, 965290
692, 1070446, 945265, 908737, 906625, 901014, 946417
693, 970905, 945102, 922096, 903491, 910973, 930513
694, 964970, 913588, 970152, 1012304, 948401, 961883
695, 959354, 996885, 922834, 911174, 912025, 940454
696, 913320, 934295, 923585, 972976, 923817, 933598
697, 920133, 918040, 1023712, 939570, 917577, 943806
698, 923939, 939723, 966717, 950123, 920144, 940129
699, 916997, 924416, 935314, 1006817, 956519, 948012
700, 975293, 934416, 930713, 920686, 940167, 940255
701, 975635, 1566003, 1645872, 1778305, 999893, 1393141
702, 943584, 1039232, 932173, 952705, 936950, 960928
703, 1013569, 939654, 934686, 938181, 995821, 964382
704, 936992, 941343, 934913, 936182, 932470, 936380
705, 934427, 1195430, 1030917, 948868, 1041491, 1030226
706, 941461, 986963, 938924, 944861, 937502, 949942
707, 1065973, 1052652, 958244, 1011522, 947819, 1007242
708, 1056094, 1127348, 1270144, 1097228, 1239135, 1157989
709, 1025672, 1102498, 1041085, 983828, 967930, 1024202
710, 1034069, 1082903, 1090158, 1003573, 970049, 1036150
711, 1165987, 1186043, 1349530, 1681211, 1337912, 1344136
712, 1353466, 1547240, 1210166, 988556, 1009396, 1221764
713, 1028278, 1416984, 1161577, 1221364, 1497959, 1265232
714, 1620856, 1252299, 952339, 953004, 1159658, 1187631
715, 968871, 1302854, 1206098, 1104931, 1230817, 1162714
716, 927859, 978950, 1067721, 1411467, 1314426, 1140084
717, 1304509, 1418501, 1185462, 1192796, 1014724, 1223198
718, 977333, 1074653, 1059458, 932084, 975452, 1003796
719, 1132554, 1354028, 1048370, 953589, 1016550, 1101018
720, 1051025, 1046149, 1023540, 1037376, 958991, 1023416
721, 994112, 1093046, 1175386, 943115, 963045, 1033740
722, 933481, 1128046, 1145677, 978010, 981170, 1033276
723, 1010207, 1178614, 1363559, 988126, 1018281, 1111757
724, 1031508, 978089, 960206, 952731, 1119887, 1008484
725, 1511091, 1256930, 1461859, 1987759, 1005816, 1444691
726, 1095939, 1185478, 1207402, 1446643, 1026363, 1192365
727, 949735, 1234639, 1408318, 1044354, 1089326, 1145274
728, 963765, 961178, 939442, 931822, 931974, 945636
729, 942149, 937716, 1012442, 942604, 1001641, 967310
730, 941396, 986313, 954562, 1327189, 961946, 1034281
731, 953483, 960950, 950432, 987065, 952311, 960848
732, 948710, 1037788, 1004483, 1119264, 975688, 1017186
733, 953154, 961032, 966525, 1191863, 1019950, 1018504
734, 963501, 1022867, 950583, 953224, 947859, 967606
735, 968491, 978519, 1028185, 995438, 951797, 984486
736, 956024, 973217, 991300, 1042853, 1087608, 1010200
737, 972979, 990827, 1034678, 986881, 1043412, 1005755
738, 975592, 1137708, 1098123, 1080013, 991700, 1056627
739, 1053875, 1032270, 1054230, 1338942, 1101594, 1116182
740, 1155748, 1129770, 990986, 994020, 987841, 1051673
741, 993268, 984672, 982987, 1020828, 979890, 992329
742, 1203852, 1283156, 1180870, 1302886, 1035491, 1201251
743, 1049167, 1038427, 1060983, 1228525, 1072690, 1089958
744, 1045474, 1086830, 1121374, 1543034, 1188812, 1197104
745, 1165888, 1636279, 1315745, 1083092, 1048710, 1249942
746, 1025761, 1211523, 1234666, 1171715, 1250279, 1178788
747, 1474830, 1316815, 1263840, 1091772, 1358092, 1301069
748, 1193029, 1415549, 1192639, 1549104, 1328917, 1335847
749, 1333508, 1119907, 1145046, 1351313, 1049777, 1199910
750, 1099044, 1478706, 1037495, 1034219, 990464, 1127985
751, 998397, 995250, 1045318, 1089551, 1115857, 1048874
752, 1144576, 1070592, 1094327, 1037328, 1763230, 1222010
753, 1065117, 1134639, 1039667, 999973, 996614, 1047202
754, 1007930, 997042, 1149863, 1202991, 1078286, 1087222
755, 1006476, 1007860, 1003605, 1006557, 1009144, 1006728
756, 1150116, 1015802, 1096371, 1067134, 1012149, 1068314
757, 1012822, 1005331, 1005253, 1024096, 1169509, 1043402
758, 1070235, 1015350, 1019232, 1100369, 1068358, 1054708
759, 1053943, 1011231, 1010486, 1062782, 1106110, 1048910
760, 1031245, 1021089, 1039467, 1014614, 1045196, 1030322
761, 1024595, 1028987, 1061628, 1020871, 1028389, 1032894
762, 1174534, 1034338, 1022953, 1034599, 1079431, 1069171
763, 1023971, 1032887, 1069279, 1046099, 1063762, 1047199
764, 1028439, 1029980, 1049737, 1059088, 1062990, 1046046
765, 1044343, 1047260, 1029200, 1041018, 1043609, 1041086
766, 1101132, 1046549, 1077027, 1059733, 1047792, 1066446
767, 1038843, 1040325, 1097740, 1043658, 1034887, 1051090
768, 1201027, 1253825, 1047984, 1122408, 1075201, 1140089
769, 1044578, 1265220, 1065311, 1067093, 1110492, 1110538
770, 1049565, 1090202, 1050059, 1120011, 1444650, 1150897
771, 1120252, 1346180, 1072339, 1052592, 1069826, 1132237
772, 1057282, 1052426, 1064267, 1085348, 1054163, 1062697
773, 1090784, 1158801, 1356154, 1057662, 1084597, 1149599
774, 1209083, 1167252, 1171872, 1200705, 1147271, 1179236
775, 1150124, 1211903, 1064006, 1063585, 1148693, 1127662
776, 1359107, 1280021, 1075586, 1357361, 1083804, 1231175
777, 1134923, 1066919, 1062766, 1100574, 1270711, 1127178
778, 1073748, 1983689, 2884476, 1500300, 1229074, 1734257
779, 1080250, 1204866, 1080978, 2224804, 3923473, 1902874
780, 4746808, 3106622, 1217817, 1372729, 1631743, 2415143
781, 1145134, 1289836, 3192713, 3066353, 2521271, 2243061
782, 2785175, 4165907, 3291707, 2964390, 2696163, 3180668
783, 2173381, 1318395, 1372421, 1460058, 1240326, 1512916
784, 1180353, 1232971, 1495367, 1376576, 1090942, 1275241
785, 1122016, 1205088, 1088568, 1184608, 1135429, 1147141
786, 1206177, 1094746, 1099561, 1217979, 1149752, 1153643
787, 1199203, 1361596, 1223773, 1140173, 1171603, 1219269
788, 1151013, 1163637, 1187456, 1231915, 1227779, 1192360
789, 1105558, 1297806, 1121631, 1196942, 1214259, 1187239
790, 1147107, 1101835, 1189262, 1238270, 1117593, 1158813
791, 1127725, 1168762, 1155095, 1107177, 1210077, 1153767
792, 1116082, 1116047, 1342157, 1236464, 1120970, 1186344
793, 1112936, 1110597, 1146462, 1149502, 1128150, 1129529
794, 1125090, 1115178, 1203019, 1123485, 1115775, 1136509
795, 1310056, 1184820, 1149910, 1155945, 1117053, 1183556
796, 1178359, 1126151, 1168666, 1149099, 1209459, 1166346
797, 1126111, 1124250, 1128740, 1321679, 1174512, 1175058
798, 1155417, 1129097, 1133919, 1207521, 1148547, 1154900
799, 1192701, 1163574, 1157830, 1139749, 1171598, 1165090
800, 1150690, 1413059, 1291431, 1189725, 1210186, 1251018
801, 1174833, 1235851, 1318063, 1157814, 1154674, 1208247
802, 1155371, 1173887, 1255325, 1296039, 1506674, 1277459
803, 1195534, 1359580, 1341974, 1157895, 1303364, 1271669
804, 1160099, 1180583, 1331997, 1345983, 1663315, 1336395
805, 1509239, 1703704, 1524200, 1221556, 1212917, 1434323
806, 1251752, 1276701, 1201312, 1460469, 1234460, 1284938
807, 1150865, 1150644, 1536665, 1378823, 1237878, 1290975
808, 1166632, 1170452, 1156119, 1150504, 1240257, 1176792
809, 1208921, 1158673, 1159125, 1151893, 1237852, 1183292
810, 1295715, 1469885, 1336142, 1285763, 1301322, 1337765
811, 1225379, 2072475, 2612341, 2501435, 2563263, 2194978
812, 2371932, 2829515, 2412976, 2509141, 2386778, 2502068
813, 2360819, 2767817, 2480488, 2339781, 2859445, 2561670
814, 2487563, 2448284, 2538637, 2375519, 2384544, 2446909
815, 2550080, 2418652, 2394711, 2361062, 2382705, 2421442
816, 2364731, 2378955, 2475123, 2435306, 1181425, 2167108
817, 1179359, 1300107, 1320393, 1203982, 1185199, 1237808
818, 1193434, 1288073, 1184759, 1252394, 1183355, 1220403
819, 1262030, 1184940, 1185083, 1310947, 1232851, 1235170
820, 1434115, 1207927, 1192193, 1190137, 1198247, 1244523
821, 1196176, 1196921, 1190434, 1194451, 1190184, 1193633
822, 1192060, 1263434, 1666034, 1231375, 1217398, 1314060
823, 1202765, 1259744, 1242072, 1289560, 1214536, 1241735
824, 1230411, 1211352, 1717601, 1577405, 1236845, 1394722
825, 1285964, 1209681, 1358864, 1255470, 1242627, 1270521
826, 1183081, 1250513, 1212314, 1199744, 1391797, 1247489
827, 1577838, 1471410, 1391003, 1316637, 1328435, 1417064
828, 1238917, 1268501, 1362805, 1410578, 1620956, 1380351
829, 1436451, 1597985, 1734211, 1290076, 1385910, 1488926
830, 1498710, 1744506, 1552418, 1691061, 1690947, 1635528
831, 1374100, 1749445, 1390762, 1533671, 1446947, 1498985
832, 1313919, 1488760, 1421061, 1408088, 1204859, 1367337
833, 1204991, 1268699, 1617727, 1414625, 1583911, 1417990
834, 1286412, 1197342, 1240313, 1204008, 1371740, 1259963
835, 1472120, 1333986, 1412474, 1290439, 1672211, 1436246
836, 1271332, 1420250, 1415578, 1246762, 1219227, 1314629
837, 1460521, 1303421, 1195847, 1199593, 1217909, 1275458
838, 1608041, 1316455, 1244096, 1278384, 1279277, 1345250
839, 1517701, 1367489, 1410572, 1337878, 1338935, 1394515
840, 1332592, 1530612, 1658853, 1309025, 1220682, 1410352
841, 1215046, 1278890, 1276075, 1415599, 1333117, 1303745
842, 1234959, 1281884, 1323513, 1532269, 1504569, 1375438
843, 1421526, 1439077, 1437898, 1422132, 1511857, 1446498
844, 1508660, 1444286, 1554892, 1480268, 1614009, 1520423
845, 1465648, 1425986, 1427871, 1467724, 1522616, 1461969
846, 1556398, 1431435, 1445685, 1888830, 1329193, 1530308
847, 1371279, 1312080, 1228784, 1236759, 1225922, 1274964
848, 1308790, 1239784, 1233084, 1225344, 1309423, 1263285
849, 1233459, 1331536, 1402299, 1233809, 1237664, 1287753
850, 1231710, 1231001, 1269575, 1297107, 1276973, 1261273
851, 1263359, 1250037, 1362628, 1647358, 1471679, 1399012
852, 1452293, 1285126, 1313851, 1270243, 1326446, 1329591
853, 1294299, 1304840, 1357521, 1267817, 1300697, 1305034
854, 1406547, 1360467, 1342858, 1304533, 1272118, 1337304
855, 1379620, 1299043, 1245956, 1239049, 1243141, 1281361
856, 1240981, 1275525, 1385347, 1296920, 1416555, 1323065
857, 1258770, 1294946, 1251030, 1248152, 1312474, 1273074
858, 1258267, 1250491, 1250376, 1254517, 1282934, 1259317
859, 1253494, 1256810, 1257961, 1258646, 1253589, 1256100
860, 1267033, 1292792, 1258935, 1253451, 1256081, 1265658
861, 1314569, 1271262, 1263921, 1267025, 1279447, 1279244
862, 1264499, 1261705, 1270155, 1313204, 1311087, 1284130
863, 1265036, 1264328, 1334750, 1266941, 1332531, 1292717
864, 1283773, 1278678, 1277582, 1369203, 1269833, 1295813
865, 1276651, 1327383, 1273460, 1316554, 1325821, 1303973
866, 1338464, 1270779, 1293644, 1278554, 1271528, 1290593
867, 1275242, 1728426, 1384657, 1338223, 1279445, 1401198
868, 1279973, 1295127, 1283592, 1283718, 1311124, 1290706
869, 1397325, 1294645, 1281099, 1277635, 1521537, 1354448
870, 1339783, 1290747, 1300732, 1288442, 1290894, 1302119
871, 1312323, 1288733, 1292399, 1294280, 1295229, 1296592
872, 1296472, 1293611, 1321035, 1290927, 1291824, 1298773
873, 1391395, 1294347, 1885756, 1294804, 1339470, 1441154
874, 1345459, 1299228, 1332942, 1456004, 1258769, 1338480
875, 1259115, 1252759, 1256211, 1252266, 1251489, 1254368
876, 1422404, 1276954, 1291248, 1295159, 1334503, 1324053
877, 1293029, 1340190, 1328448, 1276559, 1268113, 1301267
878, 1279333, 1264618, 1311955, 1263143, 1268316, 1277473
879, 1283774, 1355543, 1276474, 1265559, 1266898, 1289649
880, 1276211, 1269607, 1269849, 1288605, 1317709, 1284396
881, 1300655, 1485318, 1395695, 1383015, 1392370, 1391410
882, 1332901, 1396520, 1352424, 1543172, 1673532, 1459709
883, 1339886, 1319881, 1432174, 1376860, 1391238, 1372007
884, 1381448, 1362501, 1309349, 1311475, 1370073, 1346969
885, 1655254, 1424164, 1671902, 1802992, 1853255, 1681513
886, 1972612, 1400146, 1321428, 1423203, 1736234, 1570724
887, 1816430, 1565982, 1449131, 1557420, 1506383, 1579069
888, 1821454, 1964300, 1641850, 1743426, 1975306, 1829267
889, 1727922, 2014517, 1334941, 1342496, 1591415, 1602258
890, 1476140, 1319233, 1305347, 1456682, 1674998, 1446480
891, 1411856, 1429320, 1459993, 1524227, 1631492, 1491377
892, 1596275, 1417635, 1377498, 1481428, 1818209, 1538209
893, 1615214, 1343932, 1317555, 1339707, 1448396, 1412960
894, 1419715, 1345567, 1377450, 1400431, 1380271, 1384686
895, 1419251, 1620478, 1517200, 1518760, 1561660, 1527469
896, 1969938, 1767639, 1395968, 1334088, 1535551, 1600636
897, 1852700, 1485028, 1567521, 1355785, 2070610, 1666328
898, 1416474, 1460459, 1355281, 1353878, 1473555, 1411929
899, 1597122, 1350981, 1333870, 1332453, 1337240, 1390333
900, 1331740, 1340093, 1475176, 1355419, 1346341, 1369753
901, 1455326, 1342379, 1398334, 1424142, 1351849, 1394406
902, 1420564, 1480869, 1388715, 1451596, 1348958, 1418140
903, 1342136, 1353682, 1350591, 1721759, 1441385, 1441910
904, 1588102, 1806778, 1451142, 1382119, 1430873, 1531802
905, 1396503, 1381566, 1518090, 1924758, 1390220, 1522227
906, 1446735, 1446698, 1422838, 1524714, 1440442, 1456285
907, 1396084, 1381593, 1380073, 1513366, 1874716, 1509166
908, 1934076, 1465570, 1454353, 1470082, 1476090, 1560034
909, 1654087, 1989793, 1541104, 1385840, 2275122, 1769189
910, 1415109, 1550621, 1896335, 2009795, 1805256, 1735423
911, 1506460, 1433044, 1736361, 1725469, 1638335, 1607933
912, 1654508, 1729719, 1573164, 1431738, 1529599, 1583745
913, 1402437, 1539085, 1466084, 1378543, 1506475, 1458524
914, 1383471, 1395093, 1383300, 1457046, 1589892, 1441760
915, 1500030, 1378714, 1383124, 1460487, 1402815, 1425034
916, 1386134, 1403045, 1381704, 1387819, 1545201, 1420780
917, 1551215, 1393038, 1393563, 1394921, 1478113, 1442170
918, 1416771, 1414725, 1394531, 1384172, 1387996, 1399639
919, 1452862, 1431242, 1390148, 1390520, 1395666, 1412087
920, 1398049, 2052291, 1391859, 1393253, 1387547, 1524599
921, 1445340, 1488765, 1407076, 1388288, 1393309, 1424555
922, 1409029, 1418842, 1399399, 1540320, 1465646, 1446647
923, 1403671, 1510426, 1517467, 1462359, 1397091, 1458202
924, 1402146, 1401943, 1403422, 1494846, 1404236, 1421318
925, 1577079, 1848479, 1749819, 1781215, 1735283, 1738375
926, 1763093, 1585344, 1473587, 1478143, 1408500, 1541733
927, 1405633, 1493997, 1445368, 1433499, 1412619, 1438223
928, 1411534, 1408181, 1420955, 1456866, 1471382, 1433783
929, 1436856, 1425677, 1418784, 1462108, 1440013, 1436687
930, 1456066, 1468510, 1423791, 1415722, 1417247, 1436267
931, 1417338, 1417456, 1422910, 1417610, 1423191, 1419701
932, 1421039, 1422801, 1420119, 1433147, 1422218, 1423864
933, 1557809, 1563348, 1443398, 1440742, 1441566, 1489372
934, 1466819, 1454946, 1476464, 1526693, 1457748, 1476534
935, 1964559, 1606627, 1705894, 1874257, 1823415, 1794950
936, 2000547, 1509556, 1630076, 1827718, 2319122, 1857403
937, 1950172, 1908526, 1599059, 1934693, 1703830, 1819256
938, 1501038, 1622630, 1628440, 1529130, 1631219, 1582491
939, 1490110, 1586646, 1628825, 1938061, 1580618, 1644852
940, 1467602, 1637350, 1889546, 2509118, 1655886, 1831900
941, 1518679, 1639226, 1776114, 1516437, 1498258, 1589742
942, 1715707, 2138481, 1524582, 1564373, 1609545, 1710537
943, 1499388, 1888050, 1653218, 1478986, 1494444, 1602817
944, 1488952, 2000352, 1593152, 1500799, 1566902, 1630031
945, 1644174, 1666206, 1517519, 1917344, 1535980, 1656244
946, 2210577, 1491485, 1577467, 1492972, 1575485, 1669597
947, 1778321, 1573753, 1495785, 1524299, 1569275, 1588286
948, 1736983, 1715408, 1626800, 1490560, 1486132, 1611176
949, 1529189, 1505736, 1536256, 1599908, 1597368, 1553691
950, 1889763, 1618569, 1656159, 1496829, 1544003, 1641064
951, 1528048, 1500843, 1503579, 1505949, 1592320, 1526147
952, 1766317, 1614124, 1500607, 1539570, 1550197, 1594163
953, 1582219, 1509036, 1505774, 1497767, 1644126, 1547784
954, 1859402, 1514391, 1668978, 1573548, 1619328, 1647129
955, 1588134, 1562400, 1639951, 1612821, 2123048, 1705270
956, 1634263, 1531420, 1550330, 1525955, 1550398, 1558473
957, 1532071, 1647333, 1565972, 1659068, 2173498, 1715588
958, 1763121, 1895094, 1631872, 1942266, 1977718, 1842014
959, 1861020, 1531193, 2516470, 1553598, 1520483, 1796552
960, 1546202, 1557811, 1855864, 1699005, 1548979, 1641572
961, 1673250, 1534023, 1709841, 1700679, 1541894, 1631937
962, 1522611, 1544231, 1573988, 1636201, 1648926, 1585191
963, 1654024, 1568848, 1534153, 1533930, 1553776, 1568946
964, 1555419, 1547833, 1609228, 1735229, 1546188, 1598779
965, 1544535, 1577231, 1888777, 1709665, 1747450, 1693531
966, 1550003, 1576532, 1605572, 1603556, 1591027, 1585338
967, 1582734, 1574539, 1705578, 1638848, 1624687, 1625277
968, 1562483, 1578033, 1548560, 1540856, 1574386, 1560863
969, 1586209, 1721839, 1623799, 1594055, 1543528, 1613886
970, 1561808, 1620399, 1553843, 1551407, 1576133, 1572718
971, 1563798, 1553417, 1543220, 1628485, 1546381, 1567060
972, 1554588, 1560114, 1591705, 1575138, 1556826, 1567674
973, 1608509, 1554593, 1555679, 1553316, 1549714, 1564362
974, 1667837, 1582735, 1596260, 1556264, 1555996, 1591818
975, 1559870, 1666304, 1565627, 1558954, 1565286, 1583208
976, 1588302, 2106544, 2064547, 1984026, 2445670, 2037817
977, 1567475, 1570429, 1577059, 1561350, 1564528, 1568168
978, 1621380, 1566288, 1568697, 1564734, 1567821, 1577784
979, 1668016, 1584529, 1579877, 1575589, 1593839, 1600370
980, 1585783, 1586574, 1583275, 1580138, 1579047, 1582963
981, 1587359, 1582670, 1740336, 1588078, 1582279, 1616144
982, 1676208, 1591644, 1596189, 1589438, 1580937, 1606883
