<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
678, 48, 45, 46, 48, 47, 46
679, 47, 46, 48, 43, 44, 45
680, 47, 82, 42, 40, 41, 50
681, 41, 41, 42, 41, 42, 41
682, 41, 54, 42, 41, 87, 53
683, 51, 41, 47, 44, 135, 63
684, 56, 61, 61, 47, 46, 54
685, 85, 41, 41, 90, 48, 61
686, 46, 83, 42, 41, 82, 58
687, 43, 54, 41, 83, 82, 60
688, 80, 41, 41, 82, 41, 57
689, 43, 41, 41, 41, 41, 41
690, 41, 41, 41, 41, 41, 41
691, 41, 41, 42, 41, 41, 41
692, 41, 41, 41, 42, 41, 41
693, 41, 54, 41, 42, 41, 43
694, 41, 41, 41, 41, 41, 41
695, 41, 41, 41, 41, 100, 52
696, 84, 43, 99, 122, 47, 79
697, 127, 82, 41, 41, 41, 66
698, 42, 41, 41, 41, 42, 41
699, 42, 40, 84, 52, 41, 51
700, 42, 41, 41, 41, 41, 41
701, 41, 41, 115, 59, 44, 60
702, 84, 44, 45, 45, 44, 52
703, 46, 60, 44, 43, 46, 47
704, 43, 44, 48, 49, 47, 46
705, 64, 45, 50, 44, 61, 52
706, 47, 46, 46, 44, 56, 47
707, 60, 44, 48, 44, 47, 48
708, 46, 58, 47, 46, 56, 50
709, 44, 58, 43, 43, 51, 47
710, 45, 61, 42, 47, 58, 50
711, 67, 46, 45, 61, 48, 53
712, 45, 45, 46, 46, 66, 49
713, 43, 48, 40, 43, 45, 43
714, 45, 63, 46, 45, 61, 52
715, 87, 56, 43, 65, 49, 60
716, 80, 43, 44, 46, 45, 51
717, 62, 47, 46, 50, 49, 50
718, 46, 43, 98, 41, 42, 54
719, 53, 44, 43, 44, 40, 44
720, 68, 80, 243, 43, 41, 95
721, 73, 59, 45, 48, 59, 56
722, 67, 46, 45, 43, 44, 49
723, 59, 42, 44, 47, 41, 46
724, 41, 42, 45, 86, 47, 52
725, 82, 48, 42, 44, 41, 51
726, 61, 60, 46, 46, 43, 51
727, 45, 42, 41, 47, 45, 44
728, 58, 46, 58, 44, 43, 49
729, 88, 61, 60, 42, 44, 59
730, 45, 46, 44, 42, 58, 47
731, 68, 50, 43, 89, 64, 62
732, 48, 44, 43, 47, 45, 45
733, 44, 46, 46, 61, 48, 49
734, 50, 47, 47, 43, 89, 55
735, 46, 63, 43, 47, 44, 48
736, 71, 46, 89, 45, 49, 60
737, 57, 43, 47, 43, 46, 47
738, 66, 101, 46, 46, 46, 61
739, 68, 48, 56, 60, 41, 54
740, 61, 48, 44, 44, 57, 50
741, 84, 50, 48, 50, 42, 54
742, 72, 48, 61, 63, 42, 57
743, 48, 44, 46, 46, 44, 45
744, 83, 48, 57, 47, 98, 66
745, 60, 47, 58, 48, 45, 51
746, 47, 48, 43, 44, 103, 57
747, 47, 47, 83, 50, 44, 54
748, 63, 45, 47, 61, 44, 52
749, 86, 47, 57, 44, 44, 55
750, 100, 44, 41, 71, 44, 60
751, 154, 40, 41, 47, 42, 64
752, 43, 60, 49, 44, 48, 48
753, 51, 46, 44, 54, 61, 51
754, 77, 54, 45, 86, 59, 64
755, 74, 47, 45, 58, 46, 54
756, 49, 45, 47, 43, 60, 48
757, 55, 48, 47, 43, 46, 47
758, 89, 88, 63, 44, 47, 66
759, 114, 48, 47, 43, 61, 62
760, 66, 46, 59, 43, 54, 53
761, 44, 44, 45, 48, 48, 45
762, 52, 45, 51, 46, 42, 47
763, 56, 40, 61, 89, 50, 59
764, 49, 46, 46, 43, 62, 49
765, 145, 47, 86, 85, 45, 81
766, 47, 91, 47, 57, 45, 57
767, 62, 48, 47, 47, 43, 49
768, 101, 44, 44, 49, 48, 57
769, 58, 46, 42, 46, 49, 48
770, 44, 190, 66, 46, 44, 78
771, 47, 60, 44, 47, 46, 48
772, 66, 45, 43, 62, 48, 52
773, 71, 48, 46, 52, 60, 55
774, 90, 71, 47, 44, 42, 58
775, 61, 59, 42, 47, 42, 50
776, 48, 45, 48, 59, 46, 49
777, 47, 45, 51, 41, 48, 46
778, 43, 64, 45, 43, 43, 47
779, 47, 40, 92, 43, 45, 53
780, 60, 61, 84, 44, 50, 59
781, 89, 48, 43, 42, 55, 55
782, 49, 42, 43, 45, 47, 45
783, 49, 43, 60, 44, 42, 47
784, 70, 41, 42, 45, 45, 48
785, 69, 43, 49, 40, 42, 48
786, 63, 104, 53, 47, 45, 62
787, 49, 57, 45, 47, 59, 51
788, 47, 43, 47, 48, 48, 46
789, 149, 46, 63, 45, 47, 70
790, 48, 47, 43, 48, 47, 46
791, 46, 47, 43, 45, 47, 45
792, 61, 45, 47, 47, 48, 49
793, 46, 46, 45, 45, 59, 48
794, 121, 43, 45, 47, 47, 60
795, 52, 45, 221, 47, 45, 82
796, 61, 62, 62, 48, 45, 55
797, 48, 46, 60, 47, 46, 49
798, 50, 44, 44, 60, 62, 52
799, 66, 47, 47, 43, 43, 49
800, 48, 46, 47, 48, 57, 49
801, 50, 45, 46, 60, 61, 52
802, 52, 48, 45, 47, 47, 47
803, 71, 47, 48, 44, 72, 56
804, 50, 45, 46, 59, 44, 48
805, 75, 44, 47, 46, 48, 52
806, 60, 61, 46, 47, 44, 51
807, 61, 44, 59, 62, 44, 54
808, 47, 46, 48, 50, 45, 47
809, 50, 46, 52, 61, 47, 51
810, 60, 47, 45, 48, 60, 52
811, 60, 47, 46, 45, 48, 49
812, 56, 45, 44, 48, 46, 47
813, 48, 47, 58, 60, 46, 51
814, 48, 46, 44, 46, 61, 49
815, 47, 42, 46, 46, 45, 45
816, 48, 45, 58, 45, 46, 48
817, 48, 45, 52, 49, 43, 47
818, 60, 49, 48, 43, 48, 49
819, 50, 46, 48, 47, 46, 47
820, 60, 57, 46, 48, 45, 51
821, 46, 46, 47, 46, 45, 46
822, 72, 44, 46, 49, 45, 51
823, 47, 44, 47, 46, 44, 45
824, 47, 47, 59, 46, 48, 49
825, 46, 101, 44, 45, 47, 56
826, 64, 47, 46, 60, 60, 55
827, 45, 45, 46, 48, 46, 46
828, 47, 45, 60, 52, 45, 49
829, 47, 44, 45, 50, 47, 46
830, 47, 61, 46, 70, 50, 54
831, 58, 46, 46, 46, 43, 47
832, 49, 43, 44, 43, 50, 45
833, 107, 87, 42, 86, 48, 74
834, 48, 50, 48, 60, 62, 53
835, 45, 59, 61, 46, 62, 54
836, 45, 45, 41, 45, 49, 45
837, 63, 42, 59, 44, 46, 50
838, 61, 48, 45, 46, 45, 49
839, 47, 48, 46, 46, 45, 46
840, 48, 45, 47, 49, 47, 47
841, 45, 46, 46, 59, 47, 48
842, 46, 44, 48, 52, 45, 47
843, 62, 58, 48, 50, 48, 53
844, 60, 59, 62, 44, 45, 54
845, 59, 47, 48, 43, 56, 50
846, 48, 46, 47, 58, 47, 49
847, 48, 47, 50, 67, 43, 51
848, 46, 45, 47, 44, 47, 45
849, 62, 48, 43, 46, 46, 49
850, 48, 43, 46, 52, 48, 47
851, 48, 46, 60, 56, 53, 52
852, 47, 44, 45, 44, 48, 45
853, 43, 60, 62, 48, 46, 51
854, 47, 58, 48, 45, 46, 48
855, 68, 46, 62, 48, 49, 54
856, 62, 45, 44, 46, 45, 48
857, 58, 45, 73, 47, 59, 56
858, 61, 45, 72, 60, 46, 56
859, 46, 60, 46, 45, 42, 47
860, 59, 46, 43, 76, 48, 54
861, 48, 48, 47, 59, 60, 52
862, 60, 45, 63, 58, 45, 54
863, 47, 47, 48, 58, 47, 49
864, 61, 59, 61, 45, 59, 57
865, 46, 60, 46, 47, 47, 49
866, 46, 47, 47, 45, 45, 46
867, 58, 45, 63, 74, 46, 57
868, 88, 47, 46, 57, 46, 56
869, 48, 46, 60, 48, 46, 49
870, 50, 89, 45, 68, 47, 59
871, 47, 43, 45, 122, 61, 63
872, 43, 62, 46, 46, 44, 48
873, 58, 88, 41, 45, 52, 56
874, 65, 69, 45, 144, 55, 75
875, 46, 88, 45, 42, 43, 52
876, 84, 85, 61, 43, 44, 63
877, 49, 60, 44, 115, 46, 62
878, 46, 45, 84, 44, 63, 56
879, 62, 42, 48, 46, 47, 49
880, 44, 56, 119, 60, 43, 64
881, 99, 41, 47, 118, 42, 69
882, 45, 60, 47, 51, 45, 49
883, 59, 45, 47, 58, 71, 56
884, 43, 59, 44, 46, 44, 47
885, 48, 46, 46, 55, 48, 48
886, 45, 130, 62, 45, 44, 65
887, 114, 41, 42, 63, 47, 61
888, 62, 85, 88, 41, 40, 63
889, 42, 41, 42, 41, 42, 41
890, 97, 83, 41, 41, 41, 60
891, 83, 83, 42, 41, 41, 58
892, 82, 41, 41, 41, 83, 57
893, 43, 40, 41, 41, 41, 41
894, 41, 41, 41, 54, 41, 43
895, 41, 41, 41, 85, 41, 49
896, 65, 47, 146, 46, 67, 74
897, 79, 43, 57, 85, 42, 61
898, 41, 54, 42, 41, 42, 44
899, 56, 41, 41, 92, 54, 56
900, 52, 41, 118, 74, 42, 65
901, 50, 82, 42, 41, 80, 59
902, 41, 41, 41, 101, 41, 53
903, 85, 41, 41, 42, 41, 50
904, 100, 83, 41, 41, 41, 61
905, 40, 41, 41, 41, 77, 48
906, 85, 41, 41, 42, 42, 50
907, 41, 41, 42, 54, 41, 43
908, 42, 41, 41, 41, 41, 41
909, 59, 87, 60, 85, 41, 66
910, 43, 41, 43, 42, 41, 42
911, 41, 41, 41, 41, 41, 41
912, 41, 41, 42, 42, 41, 41
913, 41, 41, 41, 41, 41, 41
914, 43, 41, 42, 41, 41, 41
915, 41, 41, 42, 41, 55, 44
916, 41, 41, 41, 41, 40, 40
917, 41, 41, 42, 41, 41, 41
918, 41, 41, 41, 41, 42, 41
919, 41, 41, 41, 41, 41, 41
920, 41, 40, 41, 41, 54, 43
921, 41, 40, 96, 41, 41, 51
922, 41, 41, 38, 41, 42, 40
923, 82, 41, 41, 41, 41, 49
924, 41, 41, 41, 41, 41, 41
925, 41, 41, 41, 91, 47, 52
926, 84, 41, 41, 41, 41, 49
927, 85, 82, 41, 41, 41, 58
928, 44, 41, 41, 41, 41, 41
929, 57, 41, 41, 40, 85, 52
930, 45, 41, 41, 42, 41, 42
931, 97, 83, 42, 42, 41, 61
932, 83, 83, 42, 41, 41, 58
933, 43, 41, 41, 41, 83, 49
934, 43, 40, 42, 41, 41, 41
935, 41, 41, 41, 42, 41, 41
936, 41, 41, 42, 41, 41, 41
937, 41, 40, 41, 41, 41, 40
938, 41, 41, 40, 41, 41, 40
939, 41, 41, 41, 41, 42, 41
940, 41, 41, 41, 41, 41, 41
941, 41, 41, 41, 41, 41, 41
942, 43, 41, 41, 41, 41, 41
943, 41, 54, 41, 41, 41, 43
944, 41, 41, 41, 41, 84, 49
945, 41, 41, 41, 41, 41, 41
946, 41, 41, 42, 41, 41, 41
947, 41, 41, 44, 41, 83, 50
948, 42, 41, 41, 41, 42, 41
949, 41, 41, 41, 41, 42, 41
950, 41, 41, 41, 41, 41, 41
951, 41, 41, 41, 41, 41, 41
952, 41, 41, 42, 41, 41, 41
953, 41, 41, 41, 42, 41, 41
954, 41, 41, 43, 55, 41, 44
955, 43, 41, 41, 41, 41, 41
956, 41, 41, 40, 41, 41, 40
957, 54, 41, 41, 41, 41, 43
958, 41, 41, 41, 41, 41, 41
959, 41, 41, 41, 41, 41, 41
960, 44, 41, 41, 41, 41, 41
961, 41, 42, 41, 41, 41, 41
962, 41, 41, 42, 41, 42, 41
963, 41, 41, 42, 41, 41, 41
964, 41, 41, 42, 41, 42, 41
965, 41, 41, 41, 42, 41, 41
966, 41, 41, 81, 41, 41, 49
967, 41, 41, 81, 82, 41, 57
968, 80, 41, 81, 97, 42, 68
969, 80, 41, 41, 41, 41, 48
970, 41, 41, 42, 41, 41, 41
971, 41, 41, 42, 41, 42, 41
972, 41, 87, 41, 42, 42, 50
973, 41, 41, 41, 41, 41, 41
974, 41, 41, 41, 41, 41, 41
975, 41, 41, 41, 41, 41, 41
976, 41, 41, 41, 40, 41, 40
977, 41, 41, 41, 41, 40, 40
978, 41, 41, 41, 41, 42, 41
979, 41, 41, 42, 41, 41, 41
980, 41, 41, 42, 41, 41, 41
981, 41, 41, 41, 42, 41, 41
982, 41, 41, 41, 41, 40, 40
983, 41, 41, 42, 41, 40, 41
984, 41, 41, 41, 41, 41, 41
985, 41, 41, 41, 41, 42, 41
986, 41, 40, 41, 42, 41, 41
987, 41, 41, 54, 41, 41, 43
988, 42, 41, 41, 42, 42, 41
989, 41, 41, 41, 41, 121, 57
990, 81, 43, 41, 41, 83, 57
991, 41, 41, 42, 41, 41, 41
992, 41, 54, 41, 41, 41, 43
993, 41, 41, 41, 41, 42, 41
994, 41, 41, 41, 41, 41, 41
995, 41, 41, 41, 55, 41, 43
996, 41, 41, 41, 40, 42, 41
997, 40, 40, 42, 41, 42, 41
998, 41, 41, 41, 41, 41, 41
999, 41, 40, 41, 41, 41, 40
1000, 41, 41, 41, 42, 42, 41
1001, 40, 43, 42, 42, 85, 50
1002, 41, 41, 41, 41, 41, 41
1003, 83, 41, 53, 83, 86, 69
1004, 41, 83, 42, 41, 41, 49
1005, 85, 41, 41, 41, 42, 50
1006, 42, 41, 41, 43, 42, 41
1007, 43, 41, 41, 41, 42, 41
1008, 83, 41, 42, 41, 41, 49
1009, 43, 41, 118, 52, 50, 60
1010, 85, 41, 41, 41, 41, 49
1011, 43, 41, 42, 41, 89, 51
1012, 80, 41, 87, 50, 85, 68
1013, 43, 41, 41, 41, 79, 49
1014, 41, 41, 41, 41, 41, 41
1015, 41, 41, 41, 40, 41, 40
1016, 41, 41, 41, 41, 41, 41
1017, 41, 120, 54, 98, 41, 70
1018, 41, 41, 41, 42, 80, 49
1019, 41, 41, 40, 41, 41, 40
1020, 60, 41, 41, 41, 41, 44
1021, 43, 41, 41, 41, 41, 41
1022, 54, 41, 41, 41, 41, 43
1023, 41, 55, 42, 41, 41, 44
1024, 54, 41, 41, 96, 41, 54
1025, 64, 48, 43, 44, 42, 48
1026, 42, 40, 41, 41, 54, 43
1027, 41, 41, 41, 41, 41, 41
1028, 42, 41, 41, 41, 41, 41
1029, 43, 41, 41, 41, 122, 57
1030, 83, 57, 44, 45, 56, 57
1031, 45, 59, 92, 44, 46, 57
1032, 47, 43, 46, 45, 58, 47
1033, 95, 63, 58, 50, 44, 62
1034, 44, 44, 45, 43, 43, 43
1035, 58, 43, 46, 46, 43, 47
1036, 88, 45, 44, 42, 130, 69
1037, 41, 41, 41, 41, 41, 41
1038, 41, 41, 41, 41, 79, 48
1039, 41, 41, 41, 42, 42, 41
1040, 41, 40, 42, 41, 42, 41
1041, 41, 41, 41, 41, 54, 43
1042, 41, 41, 41, 41, 41, 41
1043, 41, 41, 41, 42, 41, 41
1044, 41, 41, 42, 42, 41, 41
1045, 41, 41, 41, 41, 41, 41
1046, 82, 41, 80, 42, 41, 57
1047, 41, 41, 42, 41, 41, 41
1048, 42, 84, 41, 80, 41, 57
1049, 41, 41, 41, 41, 45, 41
1050, 65, 44, 47, 47, 43, 49
1051, 46, 41, 41, 42, 41, 42
1052, 43, 41, 41, 41, 41, 41
1053, 40, 41, 41, 41, 42, 41
1054, 41, 41, 41, 42, 41, 41
1055, 43, 54, 41, 115, 48, 60
1056, 86, 41, 40, 81, 42, 58
1057, 41, 41, 41, 42, 41, 41
1058, 41, 41, 41, 42, 42, 41
1059, 78, 54, 41, 41, 55, 53
1060, 41, 41, 40, 54, 42, 43
1061, 41, 41, 41, 41, 115, 55
1062, 84, 41, 55, 41, 41, 52
1063, 55, 85, 41, 41, 41, 52
1064, 42, 41, 41, 41, 41, 41
1065, 41, 41, 41, 42, 41, 41
1066, 83, 41, 41, 42, 41, 49
1067, 41, 41, 41, 42, 41, 41
1068, 41, 41, 41, 40, 41, 40
1069, 41, 41, 42, 42, 42, 41
1070, 42, 41, 42, 41, 41, 41
1071, 41, 41, 41, 41, 42, 41
1072, 43, 41, 41, 42, 41, 41
1073, 41, 41, 41, 41, 41, 41
1074, 41, 41, 41, 42, 41, 41
1075, 41, 41, 41, 42, 41, 41
1076, 83, 82, 41, 42, 55, 60
1077, 43, 41, 43, 41, 41, 41
1078, 43, 54, 41, 117, 45, 60
1079, 67, 41, 41, 83, 41, 54
1080, 42, 41, 41, 41, 41, 41
1081, 41, 41, 41, 41, 41, 41
1082, 40, 41, 41, 45, 42, 41
1083, 64, 43, 41, 41, 60, 49
1084, 134, 47, 47, 60, 58, 69
1085, 46, 67, 48, 60, 44, 53
1086, 52, 46, 46, 43, 44, 46
1087, 60, 82, 67, 60, 48, 63
1088, 46, 43, 47, 47, 61, 48
1089, 45, 46, 59, 89, 62, 60
1090, 65, 61, 43, 75, 62, 61
1091, 48, 47, 42, 46, 45, 45
1092, 50, 47, 59, 47, 45, 49
1093, 62, 43, 46, 47, 42, 48
1094, 49, 46, 47, 49, 47, 47
1095, 76, 45, 51, 45, 47, 52
1096, 60, 44, 45, 59, 46, 50
1097, 64, 48, 63, 53, 44, 54
1098, 48, 58, 40, 42, 46, 46
1099, 48, 47, 56, 44, 41, 47
1100, 42, 43, 45, 40, 64, 46
1101, 51, 81, 46, 61, 61, 60
1102, 45, 45, 52, 47, 63, 50
1103, 50, 58, 47, 48, 57, 52
1104, 88, 61, 47, 48, 60, 60
1105, 60, 61, 47, 47, 45, 52
1106, 110, 47, 58, 60, 43, 63
1107, 48, 60, 49, 49, 46, 50
1108, 63, 42, 44, 41, 51, 48
1109, 46, 47, 63, 127, 41, 64
1110, 79, 40, 44, 48, 58, 53
1111, 46, 105, 41, 65, 59, 63
1112, 41, 42, 46, 46, 47, 44
1113, 61, 59, 41, 70, 42, 54
1114, 72, 43, 47, 83, 46, 58
1115, 62, 49, 47, 45, 46, 49
1116, 49, 43, 54, 86, 49, 56
1117, 51, 47, 59, 49, 44, 50
1118, 55, 58, 44, 43, 43, 48
1119, 46, 49, 54, 55, 43, 49
1120, 68, 62, 44, 43, 66, 56
1121, 64, 67, 47, 59, 59, 59
1122, 46, 43, 46, 77, 58, 54
1123, 44, 41, 118, 68, 49, 64
1124, 58, 45, 45, 47, 47, 48
1125, 47, 60, 44, 47, 40, 47
1126, 41, 64, 48, 61, 47, 52
1127, 48, 46, 44, 59, 47, 48
1128, 44, 43, 56, 47, 60, 50
1129, 46, 46, 47, 46, 42, 45
1130, 50, 48, 59, 44, 42, 48
1131, 92, 46, 46, 46, 47, 55
1132, 64, 46, 45, 66, 44, 53
1133, 50, 58, 52, 48, 45, 50
1134, 43, 48, 60, 120, 164, 87
1135, 50, 45, 47, 59, 59, 52
1136, 62, 97, 111, 110, 45, 85
1137, 43, 46, 43, 60, 47, 47
1138, 63, 52, 120, 50, 46, 66
1139, 46, 45, 45, 50, 46, 46
1140, 61, 43, 51, 47, 61, 52
1141, 43, 60, 57, 45, 62, 53
1142, 47, 47, 68, 82, 47, 58
1143, 47, 48, 47, 46, 47, 47
1144, 100, 46, 47, 43, 46, 56
1145, 48, 45, 43, 57, 44, 47
1146, 43, 41, 98, 48, 44, 54
1147, 62, 48, 46, 47, 47, 50
1148, 58, 46, 59, 47, 45, 51
1149, 70, 48, 50, 44, 45, 51
1150, 47, 45, 46, 46, 45, 45
1151, 45, 46, 42, 192, 86, 82
1152, 65, 44, 45, 48, 46, 49
1153, 63, 50, 40, 68, 47, 53
1154, 47, 47, 46, 46, 46, 46
1155, 128, 52, 50, 60, 64, 70
1156, 49, 59, 45, 46, 67, 53
1157, 46, 46, 49, 48, 59, 49
1158, 45, 51, 45, 59, 47, 49
1159, 51, 60, 61, 46, 61, 55
1160, 49, 44, 46, 58, 46, 48
1161, 54, 47, 49, 46, 60, 51
1162, 50, 48, 50, 46, 45, 47
1163, 53, 49, 77, 66, 42, 57
1164, 48, 60, 59, 47, 43, 51
1165, 50, 47, 45, 44, 46, 46
1166, 52, 62, 46, 51, 45, 51
1167, 44, 48, 44, 47, 47, 46
1168, 49, 47, 47, 133, 63, 67
1169, 48, 49, 45, 77, 65, 56
1170, 49, 47, 47, 47, 52, 48
1171, 43, 44, 58, 55, 42, 48
1172, 73, 42, 54, 44, 45, 51
1173, 46, 64, 43, 44, 45, 48
1174, 43, 45, 46, 45, 48, 45
1175, 52, 47, 48, 122, 67, 67
1176, 53, 49, 47, 46, 45, 48
1177, 60, 45, 45, 44, 47, 48
1178, 67, 60, 45, 59, 48, 55
1179, 48, 64, 61, 61, 46, 56
1180, 48, 59, 50, 46, 48, 50
1181, 46, 46, 46, 48, 46, 46
1182, 60, 46, 43, 46, 46, 48
1183, 57, 47, 43, 61, 46, 50
1184, 65, 47, 46, 44, 61, 52
1185, 46, 41, 46, 48, 48, 45
1186, 48, 45, 47, 47, 45, 46
1187, 72, 55, 42, 43, 43, 51
1188, 59, 41, 41, 41, 42, 44
1189, 41, 89, 74, 86, 41, 66
1190, 41, 41, 41, 49, 41, 42
1191, 56, 41, 43, 42, 90, 54
1192, 43, 40, 41, 42, 41, 41
1193, 42, 41, 41, 42, 41, 41
1194, 41, 41, 41, 41, 41, 41
1195, 41, 41, 41, 41, 41, 41
1196, 41, 41, 41, 41, 41, 41
1197, 41, 41, 40, 41, 41, 40
1198, 41, 41, 41, 41, 41, 41
1199, 41, 41, 41, 41, 41, 41
1200, 41, 41, 41, 42, 41, 41
1201, 41, 41, 40, 41, 41, 40
1202, 57, 41, 119, 41, 100, 71
1203, 84, 54, 80, 42, 80, 68
1204, 41, 41, 80, 41, 41, 48
1205, 41, 41, 41, 42, 41, 41
1206, 41, 41, 41, 41, 42, 41
1207, 41, 41, 41, 117, 43, 56
1208, 52, 41, 41, 41, 41, 43
1209, 61, 41, 41, 41, 87, 54
1210, 99, 41, 88, 44, 50, 64
1211, 85, 40, 42, 41, 42, 50
1212, 79, 41, 41, 41, 42, 48
1213, 118, 84, 83, 41, 41, 73
1214, 85, 41, 83, 41, 41, 58
1215, 43, 80, 41, 41, 41, 49
1216, 66, 41, 41, 41, 54, 48
1217, 43, 41, 42, 41, 41, 41
1218, 41, 41, 41, 40, 41, 40
1219, 41, 41, 41, 40, 41, 40
1220, 41, 41, 41, 41, 54, 43
1221, 41, 42, 41, 41, 41, 41
1222, 41, 41, 41, 41, 41, 41
1223, 41, 41, 41, 41, 41, 41
1224, 43, 41, 54, 41, 41, 44
1225, 41, 41, 41, 41, 41, 41
1226, 41, 54, 41, 82, 41, 51
1227, 41, 41, 41, 41, 41, 41
1228, 80, 95, 129, 56, 103, 92
1229, 83, 41, 41, 41, 41, 49
1230, 41, 54, 41, 41, 41, 43
1231, 83, 41, 41, 41, 84, 58
1232, 54, 41, 41, 41, 41, 43
1233, 41, 41, 41, 41, 41, 41
1234, 43, 41, 41, 41, 41, 41
1235, 43, 41, 54, 41, 41, 44
1236, 83, 41, 88, 61, 47, 64
1237, 66, 42, 198, 48, 252, 121
1238, 84, 42, 41, 41, 41, 49
1239, 79, 41, 41, 41, 41, 48
1240, 41, 41, 41, 41, 41, 41
1241, 41, 41, 41, 41, 41, 41
1242, 41, 41, 41, 41, 86, 50
1243, 83, 87, 104, 86, 44, 80
1244, 87, 41, 41, 41, 41, 50
1245, 58, 41, 43, 41, 41, 44
1246, 42, 40, 41, 41, 41, 41
1247, 43, 40, 41, 41, 41, 41
1248, 69, 61, 44, 44, 41, 51
1249, 61, 43, 54, 58, 52, 53
1250, 115, 60, 45, 43, 89, 70
1251, 60, 89, 44, 46, 48, 57
1252, 90, 45, 41, 44, 57, 55
1253, 47, 89, 45, 59, 107, 69
1254, 78, 42, 45, 42, 46, 50
1255, 48, 43, 60, 59, 74, 56
1256, 65, 41, 102, 46, 44, 59
1257, 48, 87, 48, 74, 48, 61
1258, 73, 44, 47, 45, 47, 51
1259, 59, 47, 40, 48, 57, 50
1260, 74, 70, 46, 41, 46, 55
1261, 47, 45, 44, 43, 48, 45
1262, 49, 208, 45, 46, 60, 81
1263, 59, 56, 55, 61, 42, 54
1264, 61, 44, 144, 119, 44, 82
1265, 64, 60, 47, 45, 41, 51
1266, 65, 49, 61, 46, 48, 53
1267, 48, 45, 44, 46, 57, 48
1268, 47, 60, 227, 45, 48, 85
1269, 48, 42, 59, 48, 48, 49
1270, 47, 55, 58, 48, 58, 53
1271, 41, 41, 44, 44, 43, 42
1272, 73, 44, 42, 46, 44, 49
1273, 46, 42, 57, 47, 58, 50
1274, 165, 45, 57, 47, 44, 71
1275, 90, 107, 83, 73, 41, 78
1276, 48, 43, 45, 44, 45, 45
1277, 47, 45, 58, 207, 43, 80
1278, 95, 47, 47, 88, 44, 64
1279, 84, 41, 41, 41, 41, 49
1280, 41, 41, 41, 41, 54, 43
1281, 42, 41, 41, 41, 41, 41
1282, 41, 41, 41, 41, 41, 41
1283, 41, 41, 42, 40, 54, 43
1284, 41, 41, 41, 42, 41, 41
1285, 41, 41, 41, 41, 42, 41
1286, 41, 41, 42, 41, 41, 41
1287, 41, 41, 41, 41, 41, 41
1288, 41, 41, 41, 41, 41, 41
1289, 41, 41, 41, 41, 41, 41
1290, 43, 41, 42, 86, 51, 52
1291, 85, 41, 41, 81, 41, 57
1292, 41, 41, 41, 41, 41, 41
1293, 42, 41, 41, 42, 41, 41
1294, 41, 41, 41, 40, 41, 40
1295, 43, 41, 73, 41, 41, 47
1296, 43, 41, 41, 41, 41, 41
1297, 41, 41, 41, 41, 41, 41
1298, 40, 41, 41, 71, 42, 47
1299, 41, 40, 41, 41, 41, 40
1300, 42, 41, 41, 41, 41, 41
1301, 41, 41, 41, 73, 41, 47
1302, 42, 41, 41, 41, 71, 47
1303, 82, 41, 41, 41, 41, 49
1304, 54, 41, 41, 111, 41, 57
1305, 41, 53, 55, 41, 41, 46
1306, 43, 42, 41, 41, 41, 41
1307, 41, 85, 41, 41, 41, 49
1308, 41, 41, 41, 41, 41, 41
1309, 43, 41, 40, 41, 41, 41
1310, 49, 42, 41, 43, 41, 43
1311, 41, 41, 41, 41, 42, 41
1312, 41, 41, 41, 41, 41, 41
1313, 41, 41, 41, 54, 41, 43
1314, 42, 41, 41, 41, 41, 41
1315, 82, 41, 43, 92, 64, 64
1316, 41, 41, 40, 41, 42, 41
1317, 41, 41, 41, 41, 55, 43
1318, 41, 41, 41, 41, 42, 41
1319, 42, 41, 54, 41, 41, 43
1320, 42, 42, 41, 41, 40, 41
1321, 41, 41, 41, 41, 55, 43
1322, 56, 54, 41, 41, 53, 49
1323, 81, 54, 41, 41, 41, 51
1324, 41, 41, 65, 54, 41, 48
1325, 43, 41, 41, 41, 41, 41
1326, 41, 41, 40, 41, 41, 40
1327, 84, 41, 41, 56, 41, 52
1328, 56, 41, 112, 41, 41, 58
1329, 41, 71, 52, 41, 40, 49
1330, 43, 42, 41, 84, 41, 50
1331, 43, 42, 82, 81, 41, 57
1332, 82, 41, 83, 41, 82, 65
1333, 82, 82, 41, 42, 41, 57
1334, 47, 41, 44, 41, 41, 42
1335, 49, 41, 86, 69, 85, 66
1336, 41, 41, 41, 41, 41, 41
1337, 81, 41, 41, 54, 41, 51
1338, 81, 41, 41, 42, 95, 60
1339, 43, 42, 41, 41, 43, 42
1340, 42, 55, 41, 41, 41, 44
1341, 41, 41, 41, 41, 41, 41
1342, 41, 41, 41, 41, 40, 40
1343, 43, 41, 40, 42, 41, 41
1344, 96, 41, 41, 41, 41, 52
1345, 42, 41, 41, 41, 41, 41
1346, 82, 41, 84, 41, 41, 57
1347, 41, 41, 54, 85, 41, 52
1348, 43, 41, 41, 41, 41, 41
1349, 42, 43, 41, 41, 41, 41
1350, 60, 41, 40, 41, 41, 44
1351, 98, 41, 41, 83, 41, 60
1352, 56, 42, 41, 41, 41, 44
1353, 41, 41, 40, 41, 41, 40
1354, 42, 41, 41, 41, 41, 41
